,aardvark,alligator,alpaca,ant,anteater,antelope,badger,bat1,bear,beaver,bird,bison,blowfish,boar,bull,calf1,camel,cardinal,cat,catfish,cheetah,chick,chihuahua,chinchilla,chipmunk,cobra,cockatoo,cougar,cow,coyote,crayfish,crow,dalmatian,deer,dog,dolphin,donkey,duck,duckling,eagle,elephant,ferret,fish,flamingo,fox,frog,gazelle,giraffe,goat,goldfish,goose,gopher,gorilla,groundhog,guinea_pig,hamster,hawk,hedgehog,hippopotamus,horse,hummingbird,hyena,iguana,kangaroo,kitten,koala,lamb,leech,leopard,lion,lizard,llama,lobster,manatee,meerkat,mole,mongoose,monkey,moose,mouse1,octopus,orangutan,ostrich,otter,owl,oyster,panda,panther,parrot,peacock,pelican,penguin,pheasant,pig,pigeon,piglet,platypus,polar_bear,pony,poodle,porcupine,possum,puffin,pug,puppy,rabbit,raccoon,racehorse,ram,rat,rattlesnake,reindeer,rhinoceros,rooster,sardine,scallop,scorpion,sea_urchin,seagull,seahorse,seal,shark,sheep,skunk,sloth,slug,snail,snake,spider,squid,squirrel,starfish,stingray,swan,swordfish,tarantula,tick,tiger,toad,toucan,turkey,turtle,vulture,walrus,warthog,wasp,weasel,whale,wolf,worm,yak,zebra
mouse1,2.880776876958069,4.728745566502121,3.3791954578074774,3.296781229420653,4.6125968981848855,2.974209423358923,3.429495203963108,3.376843158922448,3.501169552677857,4.508938333765204,3.538082061093491,3.269483254054353,6.804730663833639,5.486936574220841,4.209777882927889,3.304372227219314,4.7930898716407935,5.869755237660223,3.5174158744216903,4.566593707163894,5.945635453796003,4.616648975828173,3.0284241380736674,3.517085368165603,3.883390774231065,4.225142168630686,6.036210663675481,3.148744423283327,3.5035490202160293,3.208041927827633,5.237647568442701,3.7847560766566963,5.12000161390773,2.9858167002661724,3.591108664266217,6.242667354425732,4.358571203788867,3.7635766059286118,3.519645459313654,5.451849451358497,3.037576023900309,2.8711481391085374,3.3279769905164716,3.8707381192335055,3.224591479925798,3.8288485361000055,3.838836914085026,4.086911645603198,4.05688541316395,3.7343389654319443,3.5478652828840964,3.0446306308522595,3.3626589275925474,3.9924210615965956,3.1400753232605023,3.5211101769209017,3.5240451842616607,5.038946986649543,3.683783666119576,3.5402309358700275,3.293516997978659,3.6874461744671985,4.573762289144633,4.261894766525441,3.441668200132509,4.0844123654443445,4.56874593717965,3.0412456958299443,5.1901376798393,3.334386594732983,3.1324214586706827,3.2117963266681966,4.487910732392762,4.696728345321108,3.520953224078843,2.8974764147928296,4.209401043613097,3.0381077014262323,3.331704569979592,0.0,3.52576027051852,4.34317776204905,3.7869099667184303,4.176846402001879,6.8752224258228285,3.3811548018783433,3.775084673760744,3.499058754806199,3.408893148873161,4.101209892521498,4.164075669605418,3.737809549654412,5.0140437164590965,4.180139552576642,4.060939779325669,3.509299507211099,4.4706017266560245,7.67530674181558,3.5884362325053583,3.5347522334805066,6.022258197160045,3.101959608395382,3.3403904502838504,4.236468624346246,3.0328715581767467,2.9721484713775275,4.546054349305576,5.121440271709223,4.942638757455072,2.9919831619219366,5.064992007380954,3.6553730966354836,3.5474795950174247,2.918735321698639,4.549754398454884,3.7712145027354738,3.4060488379757303,5.837103745477223,7.842879985286142,3.495477733802437,3.140366112524176,3.8532233740911273,3.462894318275745,3.68239210450646,4.145663581335052,3.6296926567699526,3.5250052523620283,5.297512076661118,5.028509464907035,3.039333871690803,3.9281623054818775,4.7004709412805274,7.33607684736768,3.8792703514121376,4.262744599127239,6.016739274150513,5.187618563525738,6.25236986018122,4.7867179007860186,3.847614901213505,5.429681742375222,4.294108586072244,3.293901851593952,3.3541593211496186,3.3405534745118097,4.019511169662064,3.351541353625225,3.827406900461003,3.48453552171142,4.7701624848945405,4.7749793961008855,7.427471600992454
octopus,4.118113459618037,4.22382553990973,4.217582392194644,3.817949329766762,4.751075860125999,3.8788502857068705,3.454201528659058,3.1540494054963246,3.6272310566929136,4.533121371581456,3.7586627190785276,3.433166200580469,6.0367260306465536,5.45692160240572,3.828516823529515,3.436079778180099,5.5416758683030585,6.584097794082745,3.5094380500630526,5.15969512547645,5.359630602676903,5.652768103687508,3.5724898753249104,3.9308118524709155,3.280048626051478,4.279330250102905,7.204692029826411,3.800769316865504,3.761369877996443,3.640784904530484,4.607715177436604,4.21906885306973,4.503038055288733,3.4086664066619714,3.7049738735661877,7.236580071817475,4.62502755691378,3.9521600507399173,3.7431155915463488,6.747829678306881,4.437911129893857,3.6916180707419453,4.457450259486456,4.665135908442389,3.23937657924169,3.69151571409533,3.910365487898801,4.045683563343601,4.359514503660413,3.9165378239948,3.7306043218643032,2.983265088069393,3.354270312301088,4.1976285509008475,3.316854083448059,4.131266830406794,2.919449296263156,4.563105116060042,4.186763160341578,4.123108629935499,3.6564377841240194,3.354205969021505,4.333417961700885,5.3131283799063445,2.957659108345783,3.2509289724262787,5.681743632557539,3.216690880568774,4.928292142307659,3.5467628123933244,3.3416871742822494,4.063460690067523,3.841169936711796,5.602656263694473,4.059036147902958,2.8877660723284144,4.03534486676484,3.283509465314175,3.3905661938557863,3.52576027051852,0.0,3.7964831461591837,4.208214560360248,3.6845728626607532,6.169135734381559,2.952544301172934,3.4920284213395525,3.834395748506313,3.355159955273223,3.8493637185640086,4.737625825308477,4.611653047378035,6.342499414864901,4.57414214571814,5.267533998439436,3.7430372874519455,5.208640091032568,8.75905770458194,4.481263161711834,4.2362902771828495,5.5712034456974715,3.189971239786714,3.8762797166837175,3.4727894502374177,3.607361647918308,3.7711444199842767,4.241905871829092,4.245268712477679,4.071535771893919,3.9241015914271533,4.464897088263042,4.045816219247828,4.4743642890932875,4.08145692764431,4.011886644374276,3.4061257815935915,3.454437592840661,5.75775793179338,8.933175085905871,3.4071269872551078,4.019173629936904,4.618504789994886,3.8014359676701712,3.618809468909124,3.966717364067985,4.194417616153801,4.401817744004725,4.447925862536133,4.665267188206401,2.9856487573522497,4.271169406437291,4.799023812023274,8.260610454132127,5.18819165325023,4.867155457227045,4.997342392880749,5.639247972918926,5.635756415038216,4.057091657530299,4.917601852115207,4.619401152527296,4.84831399444349,3.7429685614126225,4.356873529157582,3.639417865884567,3.1687336011572187,3.716260985372595,4.323798391739412,3.991157414376019,4.457036702510836,4.532281980517175,7.253650327870443
orangutan,4.923303168825366,3.795335373859892,4.616098495244812,4.291998840069995,3.4816103300489916,3.8504786117576595,4.063036437379164,4.178948757940755,4.1861883018431305,3.57751708622619,5.116925259796894,3.749570554796353,4.4464721878140985,4.953806925645021,3.8246997430032805,3.5799105876453496,7.413973603799363,8.308841618959502,3.127307698241972,6.951506958164175,4.316310554472668,7.310403256598845,4.904939272530486,5.44174330009453,3.779968653483652,3.5152914059920524,8.715683997877383,4.822544469173201,3.6692078755952093,4.02229006707654,3.747789047594376,5.356603374682584,4.133614499345713,4.252735363135423,3.9226449974756354,9.080853695312602,5.667784622184948,5.573443781232811,3.297563679484874,7.864286591517036,4.786088218503849,4.40184122317683,5.347767483087368,5.990085220822528,3.6632441130646676,3.4140204402812437,5.445924652172518,3.1340058898675007,5.722723887437316,5.062736331428179,3.9319336863194994,3.5083539162263775,3.476456373650697,3.437865279284656,3.085036834988127,5.268038448114672,3.271428316145671,3.394077361530669,5.67288623685664,4.67308944900255,4.794887762462907,3.2324669410212206,3.068043423772104,6.8306624012306685,3.92825090094987,3.68393118453169,7.324381476669913,3.8066374235159257,3.9389422476646736,3.3663654504059424,4.103358422002613,5.418057993857017,3.407161011855427,7.184129934256597,5.714945305249306,4.0010721631626325,3.059467609482139,3.313477866161163,3.848868412107146,4.34317776204905,3.7964831461591837,0.0,4.88221681616159,4.300358120507925,4.33436026756951,3.583602091298897,4.3851240020486575,4.545765553457693,3.677166964644077,3.517463944877922,6.167326609472279,5.52027288468252,7.796497882328913,6.386308731863513,6.465761550419103,5.65194391638928,7.109501689243756,10.509091019343092,3.8697678432226867,4.093330822654188,4.29102762148528,4.208159887986248,5.179929438054045,2.9723586931517176,4.614229019957654,4.416161709163548,3.4338816949742323,3.9371921542843125,2.934737302372475,5.19763821834076,3.5135219769641175,5.360534016071736,5.322110738977918,4.539685912826799,3.2196390107983666,3.9396205267360873,4.403962210691868,4.333309300342026,10.871517076910006,5.069078641357277,5.290400017120516,5.87264810503529,4.032758916959533,3.2277935897506356,3.1624099787236477,5.8044217941970615,5.866136019578672,3.228912685651415,4.443684996246351,4.109531232594897,3.6073462085326162,4.281026357849211,10.12146667521455,5.138682811894231,6.01126596912551,3.833216204493217,7.376817899935073,3.7732168611010355,3.40134302323168,5.693184156577736,3.6178882922371165,6.286416674172002,4.829901328574885,5.094616109103041,3.6765449078269423,3.6222947671431363,3.226410072234411,5.487133461206862,3.505468338934438,3.2275316048277505,3.2597567113921,5.56579715329029
ostrich,3.5243202467655594,5.359845382707588,4.310434114473675,3.477239787534277,5.109117307052862,3.4161476682217375,4.562643638256938,4.400643345383834,4.741429119449719,5.172863146226665,3.4733243891769834,3.9888012205059646,7.4715648852130805,6.4595259294333545,4.573622267852814,3.7505241351021223,5.214396751948906,5.316523104818189,3.9106674606793494,4.474242439690629,6.50921167426469,4.971318086661899,3.653887164208552,4.0373112427653615,4.602423709837535,5.1087776047259315,6.617308656892484,4.128755051230117,3.530685482105431,4.005831733583469,5.701876177257212,3.805180737060631,5.502973105255911,3.9162447689036934,3.985205272023861,6.340778606785849,5.078983816708116,3.8420538117776646,3.986805750428588,5.669972515368244,4.204954065101612,3.8396235288665275,4.118763745079376,3.5306345685604117,4.290841029385754,4.044620242264646,3.920762639217925,5.084724745053659,4.548533502601597,3.913253425728861,3.963740945063052,3.7049908978738397,4.085430126938353,4.712574811592281,3.7426280091071504,3.4537458356327324,3.725495209824736,5.131987064581545,4.671550404895716,3.751539380695826,2.939796943996959,4.490361436428738,5.651380967479324,4.5527852317954745,3.6456981612881463,4.6054813184603205,5.020015906999332,3.3212505049782273,5.841970738685537,3.9878745323746743,4.054579356808342,4.1451679517153535,4.906505006723513,4.977948209647963,3.9522737367806253,3.8735608005242783,4.762864972151558,3.905394858264596,3.998676136624535,3.7869099667184303,4.208214560360248,4.88221681616159,0.0,4.264411963293295,7.253862807073478,3.8744444391537947,3.060044368126222,3.722524240202392,3.575835338359728,4.627192696914268,4.188461655147442,4.765370327510057,5.181663033602912,4.6255759780921535,3.846878690427733,4.222900305409197,4.738249330250092,7.8935279837677195,4.3916815604855834,4.577497143157711,6.754186408201,3.735018195807974,3.8790346136724256,4.412891889641351,3.371408879315964,4.260303194244529,4.876701037513725,5.119393362951551,5.337309790970061,4.16212105147169,5.320422938105827,3.1442985869425297,3.7411552082814272,3.7368270337207248,4.684955617602649,3.9553570305227166,2.904156626179212,6.492767912834099,8.00592176753481,4.021301554524293,4.40331621841152,4.548379322641743,4.2960808744314924,3.996073214620034,4.828731443920872,4.139929314181291,4.074162202041416,5.690006052198753,4.828025772608766,3.801653582696654,4.533037942193498,5.480054463852284,7.485566369238285,4.16698402433604,4.203251079437881,6.551349426245683,4.515802522797449,6.512415769674285,5.506441944104721,5.085666564631589,5.792052187616767,4.135506624112711,3.45270014852895,4.04538173406465,4.542413811848515,3.799163016342874,3.6688213665891536,3.63940880148138,4.56224282621846,5.429158905130317,5.419430305270134,7.377784561356134
otter,4.453369834152993,3.2797858969418128,3.8483452805348977,4.396625328452829,4.4027580143899145,3.781332302341544,3.7793036466091245,4.4426491959090395,3.4764465158664364,3.68616323462766,4.438986573652692,3.449980507072124,5.953519860861712,4.349514579172479,3.7377223643472623,4.12680420484902,5.97775703820829,7.039764767119076,3.8429876923389523,5.354163607786957,4.791765906478668,6.417822064457362,4.322876723794493,4.536587437172762,3.282444897208275,4.720628786122618,6.898448387872336,3.9416325366903884,4.608005039552422,3.555283945804888,4.6022634041033985,4.180839190742973,5.618387266267717,3.7212402463911927,4.791845879370775,7.139987492398247,3.8963438852834797,3.7332283514092115,3.8829748553720336,6.346014211643483,4.55107362340871,3.767124204568986,4.713160614924458,5.238564251228027,4.403342885339034,3.9529639818277302,4.88488569118823,4.15073572507122,4.319128039430702,4.551298992344091,3.6757749870645346,3.645231908710343,3.5262886092206616,3.648490282157328,3.534275382993054,4.086088708012328,3.438917320881765,4.682866005548845,4.189672676334182,4.294485282352438,4.2172456552959305,3.883975310004628,4.533788716346012,5.402680811541412,3.922473468420511,3.1422113829277696,5.83081998575077,3.649293520509314,4.229484389171427,3.1767796559466253,3.04052737623986,4.228175715775672,3.6758654526151946,5.738580610374521,4.8649413009206866,3.4724728557720814,4.046330136418171,4.381260884636157,3.2364509360371687,4.176846402001879,3.6845728626607532,4.300358120507925,4.264411963293295,0.0,6.069561550491107,3.5050453570660856,4.2796763073507345,4.123766492001795,3.8365124562171156,3.842225239383439,4.730601050817942,5.07579351190992,6.463752477470993,4.440584589921174,5.33550977013884,4.688830180903851,5.124572395337375,8.514964561001847,3.8328729911959525,3.9345728258481296,4.9811779668595,3.3263264599004345,5.036776894662738,4.342104291241801,4.444677987373164,3.6472002815903486,4.026534953613641,5.016340881185152,4.252290497289316,4.145883610889284,4.548524410907438,4.0668825446935255,4.6175372167316135,4.401065883122986,4.650552141527318,4.518557128475259,3.750629313143205,5.909295892432835,9.21746418644333,4.337936314617129,4.649534220634633,5.3520462528189015,4.021573835268639,3.9117640370237634,3.6167465749598007,4.422318280922212,4.928491848790761,4.534354783617432,5.444534530660331,4.155030439208649,3.721359293116422,4.18350267470671,8.3477227954716,5.500815858909755,5.56856187850536,5.775910004009704,6.195442032427495,5.570129237344489,3.670437551625345,5.405196958016605,4.781760128636605,5.687319897242405,4.5821755477732,4.0448911280409625,3.6480241437908187,4.312444444031105,3.7930659837910414,4.371789717333333,3.695167824580791,4.07899523571039,4.435990325778991,6.94550074734034
owl,7.670098321648649,4.726242213843608,6.971071673808184,6.447090064893433,4.816529160926091,6.269124964817077,6.339026425283159,6.615859763205608,6.083064504127903,5.035970422066597,8.016547301881936,6.053310372738815,3.5792458311011437,5.892751575075417,5.810286273207979,5.662409377991291,10.29007023657076,11.237650920435685,5.094044102623566,9.711871452122427,3.9179808162737304,10.332160745057465,7.749638023416248,7.939247805050329,5.958555692436854,4.790267651882547,11.275578666360714,7.262371670702147,5.707506678648162,6.028704925137319,4.3079088250777895,8.047993862905185,4.7302976822237115,6.704048671066361,6.063897393269234,11.712548814381586,8.00259342469578,8.004892147023195,5.257075404165365,10.534446169905781,6.853590552075987,6.981186850235738,7.732756630412536,8.686172527018094,6.090008112315799,5.207165526134323,8.36226580972398,4.6803409806220735,8.294414984940826,7.542580709673535,6.376488363721462,5.915349754757895,5.592805378571091,5.061664115151879,5.375987057823331,8.097632645908437,5.60901277610706,4.10754531301814,8.151946348972775,7.317363962068522,7.292476538459176,5.405995995634712,4.0207780444001715,9.490641122615317,6.577256193414827,5.64673443544829,10.029588858566575,6.352483629608064,4.337540619175429,5.6503855672388115,6.135296680112987,7.864980807829757,4.907920349030012,10.010252260900625,8.63103114293893,6.620068730929178,4.560938806516045,5.861891058433409,6.054608514264469,6.8752224258228285,6.169135734381559,4.33436026756951,7.253862807073478,6.069561550491107,0.0,5.828767055214083,6.787772664800896,6.683988480723053,6.21384496848126,5.349301583317139,8.900431290463562,8.109170363332174,10.60536933537971,9.067524602383811,9.162780120213595,8.33981259512838,9.835301072825356,13.174770906592755,5.896689769337644,5.871376033420323,3.7641313209230822,6.552308487764306,7.824857894530641,4.832397274308169,7.284243426547528,6.7238689422866456,4.292512917678166,4.614984680245033,3.763111930518324,7.8101215553996255,3.945455359641707,7.5273140858554495,8.061100602987722,6.9338866596339805,4.508759130691122,6.052324991328467,6.632823749431151,4.1882510011469245,13.590700497060183,7.809116692696887,7.7960788710747435,8.326972640796454,6.0592710493316755,4.966685711416952,4.702770463710957,8.446965770716034,8.931180154876937,3.37665367926196,5.928968181380984,6.707025432893575,5.278245071571135,5.517190141607566,12.934093033883345,7.3612551544518485,8.568235120676555,3.9377005143644657,10.217242629652294,3.563652029761694,4.167998854604833,8.233900338472376,3.5254420995893256,8.860841221420667,7.5524715832918385,7.445685598056852,6.000112894835204,5.8636974961409685,5.506099728298532,7.923479867797182,5.559174146523838,3.8273242719298954,4.269561412130677,4.481783029037949
oyster,4.122805495043099,4.017269715476854,4.001615890039235,3.7301608925185117,4.364086147248002,3.481576168140062,3.5061515501732807,3.4157329829883687,3.6500976636629767,4.461499854616644,3.783294575861038,3.3326212722000172,5.792822736475564,5.231744760330509,3.810313435409382,3.4232956521532856,5.746235884721163,6.7107821734659785,3.27552153800617,5.457899458558768,5.055081951992771,5.702921664539664,3.70755329367645,4.150728537537878,3.5838372194038843,3.741221973204486,7.1270226170748305,3.7830176113694916,3.644943271811702,3.5814612667102788,4.417752292990526,4.084808632029643,4.295815738119615,3.3001541841173085,3.415683612282809,7.262096500384166,4.77693968163649,3.8554808731530534,3.47722741977138,6.444590926109191,4.220966075784991,3.3518017110780076,4.156438377128968,4.789983398584709,3.311336101771256,3.4006520174278045,4.386826302452295,3.710683052742105,4.553847349022722,4.0119984519743515,3.481837699541121,3.0266811220495096,3.3934887819085318,4.047655262499753,3.0652061325954647,3.922092770024339,2.9967235504369274,4.406037622877439,4.223527331972457,3.798085658016063,3.444593703404762,3.048910505715521,4.063396367785215,5.514621977467494,3.0795704820925573,3.2753766887684215,5.610689130452613,3.0153031628531757,4.565850481917754,3.076514971195913,3.146565171317511,4.3492574349823,3.7563412353985446,5.75207403703233,4.303406786103474,2.8185438235791884,3.7472905773134393,3.43274603215684,3.245017523744427,3.3811548018783433,2.952544301172934,3.583602091298897,3.8744444391537947,3.5050453570660856,5.828767055214083,0.0,3.4627787971309423,3.6819193140232875,3.1977759980155,3.746475592722399,4.81373955373132,4.580550186778151,6.195897019752255,4.654246815868124,5.140077451185503,3.890234167697374,5.393980805684033,8.88943630988342,3.9336912790837237,3.800421021007833,5.307069709341214,3.5261632904064437,3.9510820226056453,3.408401321492747,3.3229832856619868,3.5836102654864197,4.081441301960252,4.246490665114645,4.14258683719882,3.8740800864670377,3.9906368058362593,3.8128240881247444,4.439163005541847,3.8377089478592805,3.7968584016624094,3.2678304315112308,3.2146461510616713,5.327407745083065,9.098422196143316,3.8057578083365478,4.1823983478152025,4.6407462673307105,3.7865581820479055,3.1877047873286,3.6534273390795744,4.260671842173731,4.436925921126724,4.264319600450096,4.299828344558844,3.084725107457805,3.818342870768733,4.663513489661782,8.397401213167846,4.687407526919583,4.841003908425532,4.8306129718525845,5.849820766425463,5.332196337248664,3.72174501534128,4.489786645449387,4.511295650846146,4.97662678740523,3.9005804045539114,4.4058530526861865,3.447725825733622,3.291728114014532,3.4355834484907284,4.16917827696114,3.5231690731575744,3.867822579062028,4.195248979966338,6.823521628849972
panda,3.7552189443544006,5.004256977292148,4.146639953098022,3.5514407916921287,4.916155348961903,3.533091635783706,3.9841584528987535,3.7412759535361606,4.300371711837716,4.953480210549271,3.8028662067244614,3.627432864662382,6.903573804734455,6.157440497906054,3.97467867256622,3.7014068745506066,5.242393945394652,5.674710827495376,3.8125975006627475,4.832213103388298,6.180182020952836,5.297400004393979,3.6317553635284034,3.669401402797933,4.171238303274271,4.768048113956449,6.875145476576967,4.063388492155502,3.365647533801921,4.0296907379505695,5.465241911801693,3.742641804927089,4.991752359840156,3.6765071560681095,3.6814822696077836,6.701895466411488,5.042771790831677,4.014456873743509,3.7922394095955814,6.139991425054104,4.244400377897304,3.7463857360540707,4.164831896281987,3.9608178829807903,4.093998867042769,3.9354511581405,4.012794298380621,4.724797263583207,4.346205698962311,4.03261085736686,3.549610978914424,3.4646683374909624,3.735457898372536,4.498780468438258,3.6941418935382497,3.716784202734419,3.3420192014015506,4.952079262161964,4.6106702966306505,3.491217523552333,3.2007374054385145,3.974046840923849,5.154123493992656,4.882931299002364,3.4467173414421426,4.151153239832233,5.330912031577491,3.264126647591758,5.4912665734977555,3.832086293354662,3.93971612464003,4.131496010513637,4.348698168163047,5.165634913495354,3.8804198685161193,3.430801763537614,4.5195532242335315,3.513247573910342,3.773847429680377,3.775084673760744,3.4920284213395525,4.3851240020486575,3.060044368126222,4.2796763073507345,6.787772664800896,3.4627787971309423,0.0,3.5512302743952855,3.256576565798623,4.18054427351167,4.299237999809506,4.359891659963879,5.7035158558212675,4.574951661894314,4.404332926503119,4.090647998715664,5.042386225691961,8.324596988970235,4.299397174730003,4.420775608277884,6.328053579026716,3.4160853388089807,3.8424131040684713,3.9731922559185384,3.562744690709816,4.093739337001133,4.585059192891309,4.540189403027925,4.724521790843558,4.091731778009432,4.977236343513233,3.2157215001441646,3.9452691819846812,3.8731780236542686,4.422607995217617,3.7257865393248513,3.224068031080795,6.052222717565136,8.303759676242217,3.742278771950463,4.201230545275852,4.436571052762605,4.1225289486712855,3.691457033417627,4.330352979859797,4.325168707161724,4.265212263489364,5.162171922575129,4.727859488941756,3.5166164032491127,4.417646680206051,5.387734555882722,7.918059371084542,4.063548956808412,4.259816492416411,5.761505937955654,5.0790031150040775,6.171875547265893,5.143673905975501,5.1172294956811575,5.130042003689013,4.334149742812205,3.4016606610991444,4.194328856812924,4.175184087111274,3.6167837802307683,3.6755022231945365,3.7444456288388865,4.350788161274371,5.093000496089392,4.762766984708366,7.1291318496897125
panther,3.9780671634236366,4.8035763457573974,3.8747613413813435,3.8048821815423888,4.77776269828717,3.33550571947661,4.164995113296163,4.1435109976510365,3.8884701202772214,4.588672688496316,3.9152243844692327,3.772773398388546,6.497728932500527,5.228340855339811,3.4971546102547766,3.6091787614816626,5.6329799144163815,6.168676956292167,3.9534245930575174,5.010384187234274,5.6807306703329346,5.605643564532809,4.10371505464403,4.099628448546351,4.337174545481412,4.780882758005499,6.376127473607193,3.4470296958587077,3.6989044370307314,3.9008562228727324,5.159243322495257,3.8999959507643838,5.203486483069339,3.0941008658218023,4.374135920048902,6.736697055216967,4.434697945428303,4.117317115536053,4.092849829420947,5.796983336504193,3.5970043896114947,3.7260498885063993,4.075655978337395,4.768751488040715,4.355156115204599,3.832382829349022,4.691343548602426,4.529228730291846,4.2788900788878355,3.668846814415182,3.681685161942723,3.7929386177044258,3.615054279608711,4.362364096720697,3.3876961070710307,3.8234526939020803,3.8895625252665833,4.931215047347066,4.140884879665382,3.516468592818183,3.7711436479539544,4.3163825239758005,5.22175736871866,5.135562546978592,4.10624499075654,4.155436355237531,5.37718956389797,3.192277487106172,5.128788240323481,3.8103346637349857,3.919840861509133,4.101871038357713,4.225138513006827,5.317410246697853,4.315686109561725,3.5892886653878797,4.425628117296852,3.9034507991835508,3.6589948744734286,3.499058754806199,3.834395748506313,4.545765553457693,3.722524240202392,4.123766492001795,6.683988480723053,3.6819193140232875,3.5512302743952855,0.0,3.564766098204371,4.1483326578531665,4.356984003696818,4.008152193423421,6.022871486469419,4.556277680533396,4.419323540167565,4.330031987382729,4.932369023412896,7.937519502128669,4.452857823952009,3.937526097822899,5.933388736627763,3.4590632027685175,4.3194180442506775,4.200277355937991,3.923775846377055,3.785721855757871,4.633837467980311,4.945795733587396,4.714698769565223,3.598409136754867,5.261306468352814,3.3919144238848533,4.085118277082521,4.055732422309683,4.6815587826130205,4.093625213769853,4.1782124236831635,5.816780569650725,8.21209201602028,3.648587342857886,4.195065362487277,4.491984797677316,4.102549859415043,3.525290423763242,4.576078044841827,4.405237818129135,4.307852818857777,5.232736723251686,5.725574644617512,3.4242188650796272,4.209175237819336,5.01697457843469,7.7913209429297945,4.760341044309899,4.696177311466962,5.726066656358645,6.052513985893568,6.1229446213278385,4.924794417664751,4.688763906561333,4.856671349057149,5.418772710625352,3.9787650563060457,3.785928504949993,4.0343568743269005,4.0028172092918695,3.7534032187732778,4.141507345557999,3.761963807749082,4.597730581830519,4.356429072626503,6.9752336591778334
parrot,3.7011024203091014,4.260057501655548,3.9342219409139654,3.5774561503159465,4.21820769293698,3.2502556082266807,3.7423102063189724,3.744610177863678,3.9822303696194123,4.159951152147607,3.887185117922411,3.5048075110922294,6.2092393870958595,5.425145900659777,3.783441147092109,3.4288528607312885,5.59613449067774,6.131314013529584,3.3690044520495523,5.188420799249467,5.513830831529629,5.66802343599542,3.8056641534134057,3.823838444625546,3.416918433073952,4.273801241061357,7.102298249706518,3.802395740636329,3.2319473863110844,3.5500335062631083,4.592198058472145,3.8153655763553047,4.901617616085387,3.3923155287345415,3.616310330510115,7.033587045051971,4.594799606943813,4.172755804051701,3.493258592594035,6.233118909664886,4.125321433750488,3.356671866644688,4.048340769348714,4.204001352223151,3.609946712873961,3.3811499964293454,4.120141778388682,3.873476914908288,4.372141405813252,3.7949724746363924,3.280426355713614,3.2988327831586473,3.1106014704388927,3.884133591882372,3.059564911634109,3.897728340039923,2.7782315750625615,4.541394121064679,4.572212208730639,3.6576853960391107,3.4583286467877175,3.5570318204237528,4.422762882574377,5.140584779190027,3.118286923911964,3.415391964179546,5.797735931398849,2.8607136430110067,4.945872655641422,3.3571744251525772,3.4995475255699175,4.016487321192326,3.443541044751668,5.386321468932431,4.15682312319854,3.2130286944766695,4.252151874727455,3.201569891321208,3.1052581594482644,3.408893148873161,3.355159955273223,3.677166964644077,3.575835338359728,3.8365124562171156,6.21384496848126,3.1977759980155,3.256576565798623,3.564766098204371,0.0,3.2653622524885333,4.497785144718746,4.590458592048989,5.9198791054889925,4.828009619645908,4.839323316826074,4.203974133144536,5.222121548517448,8.77284044350471,3.7807134114653254,3.866535922064394,5.576289835790883,3.2212099848348354,3.872892612380683,3.374522813955492,3.631013116588116,3.7118277113748066,4.0152192200689445,4.338191813290695,4.244343370577953,4.167706631179833,4.616096346107085,4.049157106515238,4.187051432608635,3.5117255620058745,4.046654391405453,3.4870231889120467,3.349566676460054,5.421750983414271,8.9353546370773,3.4936251018831324,4.266370229280513,4.674645501504105,3.7403716443608412,3.3950239157473114,3.625443114088056,4.251766527155111,4.201174566623109,4.452110515454617,4.414944786567573,3.3054469798029293,3.930647695932085,4.417827194673887,8.235819948768611,4.5123967946810195,4.213993200712192,5.427265542857416,5.354833541499799,5.426374163649526,4.325255756522619,4.85043153822326,4.53883115735639,4.683865742753428,3.6361441179247884,3.9765821422252783,3.7673678789086624,3.309277505066563,3.2110953738462,3.822604440814802,3.684044754041377,4.332918968865715,4.254583696612051,6.6801390083152805
