,aardvark,alligator,alpaca,ant,anteater,antelope,badger,bat1,bear,beaver,bird,bison,blowfish,boar,bull,calf1,camel,cardinal,cat,catfish,cheetah,chick,chihuahua,chinchilla,chipmunk,cobra,cockatoo,cougar,cow,coyote,crayfish,crow,dalmatian,deer,dog,dolphin,donkey,duck,duckling,eagle,elephant,ferret,fish,flamingo,fox,frog,gazelle,giraffe,goat,goldfish,goose,gopher,gorilla,groundhog,guinea_pig,hamster,hawk,hedgehog,hippopotamus,horse,hummingbird,hyena,iguana,kangaroo,kitten,koala,lamb,leech,leopard,lion,lizard,llama,lobster,manatee,meerkat,mole,mongoose,monkey,moose,mouse1,octopus,orangutan,ostrich,otter,owl,oyster,panda,panther,parrot,peacock,pelican,penguin,pheasant,pig,pigeon,piglet,platypus,polar_bear,pony,poodle,porcupine,possum,puffin,pug,puppy,rabbit,raccoon,racehorse,ram,rat,rattlesnake,reindeer,rhinoceros,rooster,sardine,scallop,scorpion,sea_urchin,seagull,seahorse,seal,shark,sheep,skunk,sloth,slug,snail,snake,spider,squid,squirrel,starfish,stingray,swan,swordfish,tarantula,tick,tiger,toad,toucan,turkey,turtle,vulture,walrus,warthog,wasp,weasel,whale,wolf,worm,yak,zebra
manatee,2.80204319196982,4.1242682218453615,3.1142082769036,3.6968749828656504,3.650113565629952,3.0080072546561505,2.7878976294468867,3.0722691545876493,4.0145245588716705,3.733027702614475,3.195990505380172,3.914069135368023,5.84394275667744,3.889815517934667,4.017510813412847,4.33581264149529,3.258605317333446,3.3364936909928145,3.970620874238145,2.84427486676957,4.542753608204912,2.724703186254875,3.396598720051693,3.3390361976827077,3.501739053349188,4.799729641332967,3.093149983561793,2.9765875251359977,3.6570359454350294,3.5937990003785933,4.325568278679055,2.933199024674761,3.652240321937572,4.041628531354481,3.2149773537120265,2.8800306417352504,3.682015666857801,2.772204813728981,4.2565035938228775,2.8602547423434994,4.01988901963887,3.4092420600976827,4.432848987911427,3.374502731571778,4.312828081439839,3.2164146738111135,4.423327716970528,3.578680887901783,3.627358208702845,3.1202825114881905,3.7069075619150818,3.1226396112258814,3.6023142683822313,3.9830652966638236,4.311062727479283,2.9937219218077216,3.776551418059239,3.9212049405801968,3.3541467871828683,4.818276100316801,3.6517701383716448,3.421466180692061,4.331184539594766,3.397525937552598,3.458965432164694,3.6342750562774193,3.1336834905642945,2.9925205394917813,4.862522245355589,3.9080112369087385,3.848403390153864,4.182925464241232,4.4124847285491215,0.0,2.714570881744426,2.8611338286500265,3.735507236935706,3.112716322401906,3.9362280519841932,4.666774596501852,3.5709761033445804,4.384797262041443,3.7551887080642574,3.3915174388983025,5.303350863606271,3.9386151343872102,3.2081561839797454,3.118700390965004,3.1016393973833725,4.924187426051735,3.2658954713512722,3.0412109256244495,3.645037268918361,3.17525950821027,2.95127837775706,2.9858530629729247,2.6405251326465504,2.38266381106046,3.884464819901505,3.4162637164748073,5.517004212133742,3.5256846678806406,2.571819071137178,3.4805417968880126,3.2592286783994617,3.916432899474186,4.109611482129935,5.103050295257438,5.205718167054406,3.282536678922581,4.463956705031151,4.924117340753025,3.527425201447483,3.288018244907788,4.790639964362327,3.22749186148571,3.151377703339073,5.9161991366664335,4.403227880643525,2.9807280747462266,2.9548686892474048,2.857138017500007,3.3231247083156408,3.7673151357079,4.204084749881429,3.081184713598006,2.719908822691943,4.548078681398485,5.473118116272794,3.035340704034627,4.362374239414817,3.5915707136896686,3.564096951099345,3.441773016139004,3.682733789649113,4.409579068269844,5.110600651482947,4.718686159388595,4.795404713648525,3.3376013225606846,4.900089115320388,2.8514607692562497,2.650484764597655,3.1184820195043965,3.7130668400368756,3.4930425196929122,3.8052266787027023,3.4027082626408127,4.088696518408914,5.1721789987475715,4.378232457785166,4.754189673690526
meerkat,3.442414485425251,4.448042829493451,3.779832416291457,3.6312444271949817,4.1773693808105765,3.6092360135941175,2.83210378652922,2.9222472869093843,4.240349307487271,3.983605363858645,3.3300210422336582,4.354862085207476,5.79653897266991,4.103687231076546,4.435132763113346,4.927161196793911,4.0153939854662895,3.511213271150802,4.083506285443057,3.1123463378876317,4.50576228068881,3.278903742269742,4.002444930577324,3.326082488914748,3.6692638853841677,4.911825582049707,3.294496862947912,3.0486041106128656,4.2183059092567055,4.098648505181103,4.789121219775668,3.430179364350661,3.6457810413205793,4.562146415379709,3.4540129031922597,3.5852161514077237,4.2111986946351605,3.2714749403430594,4.662145506920097,2.981885430412049,4.704696099216491,3.8537003281087134,4.430868443691623,4.133140632576695,4.668175819862874,3.4456666135771012,5.222458795112726,3.7099459231867917,3.97108722184125,3.191836084631286,4.1271516378617195,3.331487790086835,4.2497343295407415,3.9884583804937517,4.555470190922556,3.3769895755448776,4.140974599484045,4.0438571079954215,4.066905482970323,5.736003874674681,4.051355413258572,3.8476158680236456,4.477996571749198,3.691755457289164,3.442214753027653,3.7764879952982446,3.785531039178651,3.4102537773106594,4.7025874934004115,4.3476437290479755,4.246969828992397,4.825117317396116,4.471609317062246,2.714570881744426,0.0,3.1325026448177713,4.308441662792655,3.531287409583489,4.588278077447766,4.989148244318463,3.457233457183326,4.814647938095456,4.304790249228537,3.216870768094134,5.266136207728554,4.058508968969829,3.4666580286229425,3.365140434828531,3.2353757323582206,4.720188599138051,3.937557848241835,2.8776718026068253,3.539357765846889,3.9255244229892554,3.3163814028896073,3.3481303610106634,2.9026832313241386,2.771623626841338,4.568949085087848,3.8404959772995495,5.5735743182332165,3.7519220570990743,3.2069850402259092,3.8361925450397556,3.7361450510361736,3.97069753864669,4.118842189235909,5.8329646409497595,5.653212382523398,3.178344918325914,4.676065882953721,5.58754380350047,4.453361470864916,3.876629953272672,5.033755190235924,3.9371758519447084,3.7394671047692207,5.788278301012648,4.95938710013176,3.0797893064443342,2.7762517922483183,3.665778114763852,3.850672566827009,4.298555041157105,4.065307937589993,3.2773559860611474,3.139164909739793,4.8620545177720915,5.4758545963919225,3.1838015181825488,4.4932336174668785,3.9164897250982844,3.7964554487251427,3.8893697688487463,3.9843757931148054,4.491154492878306,5.0732931307198905,4.734668792577576,4.791169424957443,4.1484800554880525,5.123717490200688,3.0336424727533164,2.550625995906975,3.4032325637050302,4.139927000941906,3.3172830737037153,3.9997934666726622,3.2733992113798336,4.491452701697029,5.078684182344644,4.69280684211863,5.100290834500767
mole,2.990017228837209,3.4826334114570705,3.2741054908898373,3.5224859917660925,3.0479612757958177,2.938720319996329,2.6478712231332264,2.5056735784182624,3.5103435895837016,2.761799479052381,3.662917018570015,3.6886416617349114,4.608549669625674,3.4122705342859385,3.564954253136991,4.06740822580775,4.141390442816933,4.588191811735532,3.113368372745797,3.2946939712965047,3.6201163566768315,3.1997044049732937,3.1348151797503543,2.9116259275636236,2.9651702593503844,4.1151725530139025,3.2163070380875594,3.092437544773118,3.591386773615175,3.0258645867541065,3.5408967355266845,3.178539167928084,3.2504787998787688,4.1052953477919205,2.6688549787019444,3.5432679057696457,3.8472697221471917,2.989870262789648,3.1194275104887987,3.2116227189833277,3.9485202551929883,2.480972446712529,4.349349785104251,4.114156106908489,3.7575291107736297,2.9469579361260414,4.958239783658965,3.0545435763189532,3.9713496558902057,3.5653728878321234,3.49239636904665,2.4663301719936275,3.0101730512422984,2.888708157463459,3.3049959129715427,2.161897360555658,3.591953143014377,2.72674887177062,3.3623644961014265,5.0314824915265834,3.995737269505702,3.0726218032318733,3.3998679874024984,3.5293903318963675,2.864792080514181,2.7003311839147424,3.670768725763798,2.68267425979047,4.154609624271876,3.129807954842476,3.5360682764248574,4.387958888984336,3.9003144759698043,2.8611338286500265,3.1325026448177713,0.0,3.3050278002061253,2.7442401442599658,3.483379300769376,3.8629695088145546,3.3753029728829276,3.3359324579205674,4.192402690570073,2.7208001791616225,4.111180006841928,3.309679560068356,2.819678455628346,2.4550239767170887,2.7867962848267367,4.338771963774694,4.129603602025002,3.3520786216308007,4.27188234451441,3.5064942383882607,3.4698024584641294,2.9816321297663775,3.328897882806915,3.3436741512632,3.7746449611304684,2.723416804200659,4.6537918578456825,2.8040674058839055,3.0451310424259654,2.9761044045703584,2.6624827277711294,2.965898012197834,3.0524411616202483,5.027374471440874,4.311398267260695,2.7793976200740707,3.6323491995547204,4.976785363015662,3.862443780385744,3.220748987128479,4.062270822276826,2.9494180477981935,3.418306532190135,4.918474087418098,5.769645336560825,3.637207265874601,2.56171949668152,3.254755989497029,2.8176376519493487,2.7755978116330633,3.0574603233194058,3.20799873844704,3.4539184880109493,3.6254179264765214,4.733189241325235,3.0509310675973915,3.4644396623933327,3.1368517984078372,4.290926504914158,3.3362038358561654,4.296193921061905,3.4245481552637185,5.612078017628214,3.7934396686085514,4.116225991267254,3.3295735939198035,3.956061159780266,3.264160431136448,3.2787800165358685,2.469339742095936,3.226573654913535,3.3847108013125564,2.9707215302010805,3.3448336032637185,3.248656989704552,4.272350456264322,3.3477208249377024,4.412821970447775
mongoose,2.722673994868084,4.7660369772539015,2.8225041849136074,4.578871453207209,2.667066481727459,2.6247524081650817,4.176475435587131,3.374465682218823,3.139896186845362,3.4528323789743123,4.113026130347026,2.9170912991126894,5.261087614983605,3.2269707143443385,2.4631713869153558,2.6484462412384007,3.9256831889906714,5.573213228574829,2.993597724082451,4.787409980310788,4.509064794732058,4.11208072077038,3.0561273408263023,4.175724969770893,2.7772772487554342,5.290632089414938,4.380772975964767,3.2747398000572225,2.7285337510653873,2.5284236838338168,4.447700855002077,3.5513220867554587,4.132065330338669,3.123171755273934,2.864203310971143,4.683538447322698,2.8309474277022413,3.6753154442797893,2.5710179688283836,4.530369984364932,2.657576743081224,2.7901823905691847,5.797535776563882,3.6936453068764648,2.7396277429133398,3.869678819787462,4.055495883565968,3.774201143603444,3.488279571371348,4.946238918968795,3.1800434182553543,2.960396941737945,2.4600934894432216,3.1900077034391687,3.038083733041826,3.1646685369307646,2.9983153886213896,3.108530965216718,2.5888711184474156,3.677487737753742,3.4738689876549786,2.69546757519968,3.887399852441296,3.3234507008381335,3.2576207232574883,3.3264357928541037,3.4970262120424147,4.112277635482644,5.382942532865273,2.64465797346505,4.957412479140596,3.4214101235451504,4.713064307686478,3.735507236935706,4.308441662792655,3.3050278002061253,0.0,2.660527800307803,2.6073405846210105,2.83744356749834,4.8688882746092945,2.8416702057295913,3.6473087634044914,3.9881478450157974,4.460290620430803,4.755658841829671,3.368321331571883,3.2430225306214444,3.7478941159831773,5.753011478715908,4.215356947142395,4.629184935541515,5.927450089499,2.945483316965494,3.6868842367530927,3.358622368326474,4.895525582908487,3.9243544392012595,2.725047990796552,2.6278858634303464,5.633859119915533,3.2551616626117146,3.7399756004158347,2.6928521364295834,3.2158422430142917,3.7101988044487872,2.8699724316878608,3.820602529322889,3.0976906043056065,3.9751516701162046,4.787253706336911,3.8657065721702004,3.2097997442949655,3.414914118020751,5.078593684816547,4.214080472663407,4.307750994271563,6.021885637305505,6.116278673207069,4.760190060266756,3.6435457902901414,4.314912764624266,3.0948962001024203,2.9596029835172715,3.920476561635255,4.69296000623564,4.968883226330444,4.064738912311951,4.864548359440567,4.861250838139657,2.715292479172367,3.768695712137002,6.065559998841879,3.376454990134717,4.760754990867477,3.4281028109009792,5.788887258640459,4.294274081357852,5.353532688597638,3.7314541780345083,4.162308668831666,4.536227278398081,4.2540875231495185,3.3871818148418678,2.647654543540602,4.623575413751539,2.736757308137529,5.0622996820425,2.6258703640566257,5.288607338775991,2.8087474660413947,4.096412628117453
monkey,2.6361986671938764,4.575572506559932,2.9151429636627704,3.9857250675810296,2.9044208882773868,2.5840798911412435,3.473478727204451,2.945957103094025,3.110621888618284,3.449413385106703,3.3692315960610064,3.205603331548856,5.267083608190875,3.5780309538575934,3.21334449421084,3.2059993070408535,3.4229317089017663,4.653404315741817,2.6748412795506566,4.074226921237312,4.492897700290285,3.203239902501705,2.501039049396994,3.5676302193177696,2.5630552882912014,4.9568118514590225,3.508554014555778,2.895455236895468,3.0209706375371153,2.6489183031504764,4.343793183438311,3.3498095751937043,3.7407590332511593,3.053561133167414,2.3025978199205945,3.9759577723960673,3.038149229317224,3.188015601377422,3.008860624308249,3.934554163992671,3.051073823625952,2.50674794129857,5.294432916475354,3.5400883069993436,2.9133383604884604,3.41018992069154,4.037950583216891,3.648122490303854,3.2701622975519875,4.2138014724304425,3.0679089897334233,2.4314501753055224,2.6391958099631383,3.1014789953148187,2.985912081821561,2.4150254361929546,3.120896845614531,3.090901889904129,2.7606551488814786,3.934634243728476,3.3157230659080614,2.7761449692753994,3.7320815992308654,2.9603221198215186,2.699811836102209,3.015149982893745,2.9324688591808306,3.6257327770571934,5.262687918027805,2.7365114625007285,4.544332758007819,3.6332388201660346,4.611807117629495,3.112716322401906,3.531287409583489,2.7442401442599658,2.660527800307803,0.0,2.9747365963891914,3.056478113635439,4.266376584023765,2.993994815770804,3.804326239021171,3.568814729471973,4.602415163639855,4.1494019853092645,2.9358799962297173,2.946852209920518,3.327010769779537,5.450915196636876,3.755935462486438,3.770548373211207,5.0445814072519495,2.7768922615528573,3.4200469959260995,2.719936269012505,4.108598114541487,3.279823464638054,3.108643186551737,2.767994086037631,5.682396014696722,3.03744936193862,2.931871069362169,2.579193598238507,2.589366534159016,3.416554912968398,3.2062578998784312,4.122166511450667,3.664880224598573,3.3053704851520846,4.638909608779841,4.009872713018911,3.238187312086553,3.263793908138669,4.896132999907376,3.6234821653772453,4.057203981336091,5.922248960420286,5.441634499061274,4.014541436788789,3.0167853785819445,3.8525024054100596,2.837599593127513,3.1851317254886418,3.750625322479189,4.152711432223656,4.112118782467621,4.2369283753400895,4.885877656218263,4.03483213470603,3.162093098906374,3.7587384596093187,5.2279922974084005,3.172314678248681,4.339640387393545,3.3763971164284765,5.500037517621097,4.236163010649499,5.043616865402008,3.2858251845551836,4.3527726445558805,3.8528802510290667,3.5966194916079153,3.036297893399917,2.9502499715540784,4.118830895799681,2.8194137587483508,4.602406682700051,2.8365880243781634,5.115496530095627,3.140717987910878,4.584273815819574
moose,3.06772240133345,4.844361305638891,2.779742248844062,4.457082671741425,2.9997519756342856,2.675205776169566,4.176398042398717,3.3743489455551803,2.9677918909202403,3.485862894391031,4.194726416791379,2.7964904442398493,5.145079861096677,3.111249508039097,2.422143852969665,2.7069718672248393,3.9962606187629737,5.4746686060547285,2.8534329026389273,4.747712548007952,4.295816368456439,4.2724777096792055,3.2199524090637595,3.970361431622865,2.858932154979686,5.2104459288868386,4.085069985080656,3.311802734606806,2.8068391740288794,2.712200300182267,4.428614457503081,3.7807057551862058,3.9273663305331916,3.0088891601143573,3.0813372920219106,4.825345916754485,3.3200287325376676,3.6869293540710597,2.7061778347610628,4.714042611429536,2.880831691466254,2.819467618043585,5.593454651009095,3.6966523200810486,2.8669317444409743,3.662720302683594,4.4059020322294025,3.646143518056645,3.498629404739941,4.711907031373172,3.3721963406103317,2.932753686223323,2.618545959593447,3.148085671448185,2.8558691777118317,3.3639968639255664,3.0518939416477573,3.489912214480998,2.7704642379822606,3.6392893110055504,3.7504035115164203,2.6077553153616564,3.4761756628295637,3.2320199200916835,3.1032590142715426,3.3723803878743643,3.381282209909847,4.317047646054863,5.231642033537243,2.771605426332037,5.066377668474628,3.5843247178673017,4.503823773985374,3.9362280519841932,4.588278077447766,3.483379300769376,2.6073405846210105,2.9747365963891914,0.0,3.088058749409782,4.802847791361804,2.6586476422697056,3.9249862910989717,3.7826999551502247,4.342399128611729,4.675148742566451,2.877005800403961,2.883516268215924,3.7398821421095545,5.728140525943636,4.320347678771336,4.455470026593258,5.789981378588879,2.9496078096624734,3.78344605255676,3.4842641855684016,4.904400594580952,4.165432848687242,2.642585038131535,2.8118052508989337,5.498878056590463,2.9413585198724124,3.803268848911819,2.503791722251776,3.2541194346524733,3.543667901414858,3.199276237983929,3.3520487385454345,3.0278417987479873,3.6908975528526304,4.815656779496789,3.5785095330708114,3.2724923436012685,3.3017628480632304,4.969959604486526,4.280587516733619,4.469772424516373,5.889576305420735,6.309695866539735,4.884656614394653,3.811562162931246,4.598221836613005,2.903836922981371,2.938473932422398,3.7905546928190703,4.873098561960422,5.211613924384698,4.115368258187418,4.935030912766478,4.886015195877018,2.826634864760711,3.708299774547597,6.083519097715697,3.3160297533301795,5.103769271686112,3.219407382136589,6.18903248297341,3.8878434640571062,5.059686949675126,3.62213432989289,3.69918856149196,4.481911707591456,4.447253631244579,3.1882206724029323,2.579623728109953,4.51155823822904,3.2300097569305155,5.204207005803703,2.6165899211396124,5.1567482304652605,2.410053252293622,4.1161337183421125
mouse1,3.3910278452279883,5.372155082430515,3.512059596557495,4.697399900555719,3.043078346750452,2.9678548638332325,4.711324810380969,3.547413915900175,3.6681842856969324,4.072631979363615,4.173785263607529,3.322471556427967,5.62861833583456,4.098559852073712,3.0626564286559437,2.7352631737983804,4.115932681264089,5.759915581748116,2.7716058652921025,5.088931350236818,5.1283406523013095,4.54013579097914,2.907361387114974,4.789081838082199,3.129095333965718,5.82409535549972,4.840525359459943,3.927607687679763,2.807989392071634,2.8327404764069413,4.852134477042239,4.1911806630851665,4.444987236147878,3.118148019591731,2.9737778351465667,5.182267758402918,3.3797924227107403,4.032735249505306,3.0148595790037898,5.064395041057436,3.134978920514205,3.2379227902358485,6.201391505231186,3.9124094915626357,2.4757570983389274,4.204100967706867,4.137540569218491,4.324710261747023,3.761189208408732,5.293524448916205,3.1755289623567524,3.4351301302973436,3.0956707977333933,3.8352603140814354,2.492318790840894,3.590906218512174,2.9190494737993227,3.3581956633340773,3.0358646808260024,3.5134015242214423,3.4294609708749637,3.2455997367594684,4.144108023810201,3.559462620109086,2.9897303921320235,3.927258224309386,3.756528884231257,4.731348223358174,5.928041498617166,2.7784645276318285,5.238689959587391,3.528968405562374,5.2416349199173995,4.666774596501852,4.989148244318463,3.8629695088145546,2.83744356749834,3.056478113635439,3.088058749409782,0.0,5.489753923471508,2.8714369380748663,3.719516284444189,4.6621120503812925,4.8774890193574905,5.096189285768799,3.600368334426499,3.7934343971129314,4.300482882772765,6.293621940340888,4.291391020280447,5.053122262923048,6.305884403484873,3.3645243462855645,3.9172837015001507,3.570347234193443,5.43244983403674,4.746902485672501,3.047504240278278,3.073939507440491,6.4060648390558805,3.4775647533894563,3.825684110868344,3.019407304506346,3.5157943511718375,4.3666643637054445,3.202500695414184,3.371640526234745,3.046742399216094,4.282526738049299,5.259622773038079,3.5645862768184817,3.1902788345805413,3.776411856367145,5.3936555690149115,4.410552618612314,4.626670752590031,6.354639912733231,6.235387274103476,5.231698814628557,4.374340105850344,4.882387235086927,3.819809645180996,3.3062008015977375,4.535814503657509,5.2113577824582675,5.286438947137574,4.409421364785563,4.897546817200272,5.350908189666465,3.0926818078655227,4.366947753872283,6.533097173653493,3.918551170020194,4.836492160261261,3.5718616814631665,5.8034886211359105,4.660456649830701,5.844950207886135,3.638673465861608,4.504477926053893,4.720780844861803,4.8218269292826506,4.042053311092633,3.0077237085284656,4.917772531381161,3.462978802438483,5.729734923953538,2.8971259282719606,5.633601061697533,3.20147616382985,4.6718973635663525
octopus,4.505997166362666,2.843265110058362,4.601081882357411,2.9577470765124323,4.615881180529584,4.0499333648164555,2.962940219971616,3.3475105952706032,5.18339838066403,3.6515479276301788,4.659844970287034,5.231519540632509,4.472916659366196,4.304620858751085,5.215831049366756,5.410885618025858,5.128834298675504,4.798177999719126,4.775217427688959,3.0714618152199944,3.1079636826597783,4.247491428901027,4.76429149867103,2.885652840648425,4.417800905777822,3.3030003506833583,3.174546493735273,3.552383200873718,4.61373741658071,4.52265249933741,3.4485014531331033,4.01907353790204,2.687484612024934,5.25785190932928,4.034819864739461,3.5537426322652004,5.37083005528244,3.5545996088333935,4.82268917956009,2.9516032781190957,5.540805804663338,4.245061166502533,2.9556717069255045,4.9441665993438875,5.3246025394781995,2.7322006690560263,6.464164996315046,3.183577955057333,5.056982931450336,2.66626236688303,4.810379632747094,3.818185635625805,4.732046369429923,3.8714710282324054,4.930155586749413,3.521593844008163,4.752290459974546,4.078192518661849,4.969017370687326,6.6569129636856115,5.329757682366371,4.125578515842917,3.483162356088543,4.712608877411176,4.201679327886627,3.424074437091566,4.875781148824912,2.8925194255031776,3.1565292431015135,4.453516586966394,3.1720575396302584,5.852082549465371,3.1414752931017245,3.5709761033445804,3.457233457183326,3.3753029728829276,4.8688882746092945,4.266376584023765,4.802847791361804,5.489753923471508,0.0,4.84706142058724,5.128985111380114,2.985034063242119,3.9240381977294416,2.751096091669429,4.025604485765716,3.755641460063859,2.8374519818978494,3.2190936926585167,4.893860184087676,2.7332788396248233,3.703024448728114,4.792424930556287,4.371996795114948,4.193005779329253,3.4808426892680338,4.024909806198957,5.199452691791885,4.118116154236142,4.366329217087583,4.244712954019584,4.156667064880783,4.22562018605629,4.023319703399028,3.6049603355480584,4.360272420869201,6.279440279138879,5.67965446665009,3.4105272047956294,3.0209598698913793,6.159447272954436,4.95953416399803,4.21272578200359,3.284570107529342,3.0971566102769046,3.3160332116967646,4.769873376836998,6.316162571066213,3.2930091671441386,3.236708198609168,3.1200897835420998,3.571571892315429,4.322369298554342,3.6275523846256674,2.860735135723884,3.804409352856351,3.5838230932146913,4.857687103395365,2.3714747244327574,4.5667639530255,3.1853305282862294,3.49903847983187,3.722410338662464,4.565245590618634,3.9432192121023726,6.374807632024119,3.573957669475146,2.7803729603248213,4.598680439780354,4.161973667686869,3.372325437117378,3.1796328049309404,3.326504733215402,4.355536538909104,2.727208641718668,4.180093706178937,2.6479194661093683,4.419571822616618,3.3156678913118953,4.862686898550341,4.46690364498655
orangutan,3.3791759685693616,4.642859708901557,3.4176700528227477,4.669283643402392,3.167409002323146,3.060175164438572,4.103118020553429,3.4289857709961473,3.4737210390424593,3.4021766251181176,4.388232771930225,3.394163716644052,4.6227697609414085,3.5595897227572206,2.9799605994183493,2.9565304464878635,4.613135099338309,5.854451707281138,3.000825910592865,4.831858565520457,4.2386072327994,4.548032468396795,3.3604510185036505,3.97162353595967,2.8628384659205652,5.0849763135119455,4.186737949010151,3.469916325280345,3.379152234023269,3.0168687792610647,4.2816417840584124,4.209552928332562,4.019163664954499,3.3589514762236354,3.169345092597512,5.094917639990522,3.837785106252392,3.96852720140408,2.6458971332938632,4.8281360124268415,3.3235638384762614,2.8062359433160298,5.58957249155513,4.226769541092174,3.1937020165869447,3.72185615373124,4.814637313241171,3.854082767289945,4.043308824725206,5.028881391431129,3.407458153044619,3.024459631851781,2.629271939927257,2.9687770514662226,2.3477773227766923,3.099428931921475,3.08460813939442,3.1753600183688993,3.4083073408895377,4.237515597101062,4.120805728741998,3.234173524857994,3.3050045065550573,3.8015309092288394,3.1937987305457387,3.117934019721752,3.8970960951172073,4.14416339116337,5.154457089929943,2.6540062900649817,4.970406838126608,4.050914416763025,4.600669454003935,4.384797262041443,4.814647938095456,3.3359324579205674,2.8416702057295913,2.993994815770804,2.6586476422697056,2.8714369380748663,4.84706142058724,0.0,4.382507642064568,3.9154711890738523,3.9991661093352184,4.618848263887005,3.187235551201742,3.109495817863938,3.914828743527842,5.615960034249326,4.600893448777939,4.706934819337769,6.07259570420112,3.5574668598415315,4.090608334524656,3.6106285248761116,5.191039294078204,4.581752576144045,3.2703940215260627,2.9376724533851335,5.542910451184539,2.9368900728558773,4.053783160563568,2.609869570699328,3.3039656325123,3.456186966529019,3.011493786216774,4.057578921878686,2.6179650124764566,3.916379831906401,4.571695378620263,4.195738656221805,3.6021684044887223,3.3517906278221954,4.69514207474038,4.246036957412475,4.697512027230508,5.619210059442409,6.670209138446689,5.073562511481921,3.688342500884606,4.609100707555906,3.168449335865596,2.7274689618946875,3.6251431301255868,4.890630891030899,5.272823557155182,3.750991636365464,4.860540010854653,4.791633923961773,2.5833922109718093,3.912674083320375,6.163034787843035,3.5187091407837565,5.246748106291975,3.182171918116552,6.483538588528877,3.857267830476237,5.064770399939482,3.8133139233303486,3.5841499246638473,4.669468348193041,4.680471128338065,3.2097421739823853,2.830268714719662,4.709643760748941,2.8699258360821944,5.2720319843328936,2.6343712652614704,4.860199945273594,2.459444639199117,4.244442940485854
ostrich,3.2486991459719192,5.399382451498217,3.6063857604063734,4.357488331569361,3.552604544177301,3.1071905815993985,4.515971413712788,3.640267556331339,4.528526368594255,4.556421054518034,3.429941423002614,3.748202386065029,6.786809782985508,4.438319541356937,3.675458650751415,4.067659665093827,3.488795373406804,4.125877785286724,4.1901252829139555,4.244081670092247,5.649105706601102,4.378111696860086,3.903957366797135,4.971223219495581,4.082311795096729,6.026586755110311,4.526296094778243,4.095880146793116,2.9018627585261427,3.9493352261927988,5.17776931892067,3.0414727210142862,4.613124382679091,3.262359261427438,3.8766503194971533,4.249383442440379,3.593291458210718,3.2654962116565844,4.527244950840888,4.179072413648211,3.9361105309785165,4.2574173225608485,5.705812285647576,2.9697797867255114,4.066855926145884,4.202563260069704,3.8064677341199764,4.241246374898222,3.631310132732336,4.547844338453817,3.0551415838188776,4.0458186286119195,4.1531740507081425,4.813891424104264,4.136658337599832,4.207495037539389,3.3173539716605873,4.067201361154997,3.147229651780705,4.0024000145532606,3.0238958771900597,3.953927341222031,5.024295712487072,3.597776257724325,3.81760466035641,4.885874423837043,3.708917222042231,4.40484281288065,6.18947267353206,4.138058636666469,4.942269584071055,3.6536555584691444,5.10131716342979,3.7551887080642574,4.304790249228537,4.192402690570073,3.6473087634044914,3.804326239021171,3.9249862910989717,3.719516284444189,5.128985111380114,4.382507642064568,0.0,4.845158943520842,6.051982276239328,5.156148905901581,3.602149993019962,3.8820166859475855,3.9574571600493176,6.004025888062163,2.9373578730306993,4.287080852768725,5.209982193241168,3.5444060170087566,3.069863496566867,3.783966632295587,4.4900171411481296,3.8999264092671364,3.544632162370912,3.832831058748254,6.477481582447994,4.254015054971846,3.200435867758504,3.8493659562984024,4.4528530690379675,5.219761319299467,4.225882333615741,3.826631665474464,4.942789287057091,4.714492106194153,5.610826344586166,3.793677555309034,3.0399471672398652,3.4940266636086528,5.683603083778959,4.27641874131644,3.802440209822345,6.5767427061556365,4.288261702632039,4.0290118879149,4.230749511808091,4.147679566675072,4.639669120438222,4.100684875840572,5.190624076571004,4.493246610267277,4.046864685925799,4.91178805267599,5.299870957694423,4.9660721327534425,4.35647784187037,4.483493980872158,5.285739850960701,3.9254340512612758,3.1577700551905536,4.7720375308714695,4.710489234295335,5.41454593408167,6.098575028092027,3.301392647394445,5.253384287127886,4.061930366331754,3.9998778341351344,4.187109743866544,3.862343316038846,4.519827338930437,4.306144886868215,4.862272240122598,4.087185379518208,5.967323666463943,4.2700342813677565,4.619544846574282
